time	V(vout)
1.558900705627532e-02	-2.233550e-09
1.559306309055914e-02	-1.847421e-09
1.559690001114076e-02	-1.219109e-09
1.560131307088336e-02	-3.176918e-10
1.560638403948230e-02	7.355858e-10
1.561093757872571e-02	1.508384e-09
1.561559163517868e-02	1.976473e-09
1.562111964964509e-02	2.020060e-09
1.562691257015598e-02	1.513987e-09
1.563374934626806e-02	4.727251e-10
1.564156443323339e-02	-7.334822e-10
1.564827353011704e-02	-1.343429e-09
1.565311971185981e-02	-1.392515e-09
1.565775690207144e-02	-1.127871e-09
1.566262375540795e-02	-6.028028e-10
1.566807546045194e-02	1.229293e-10
1.567426501438008e-02	8.725354e-10
1.567982233475011e-02	1.288885e-09
1.568601754646245e-02	1.342221e-09
1.569301961391926e-02	9.217860e-10
1.570039436945208e-02	1.743649e-10
1.570947598759485e-02	-6.286576e-10
1.571545467501519e-02	-8.555865e-10
1.572090124560452e-02	-7.725421e-10
1.572676363028538e-02	-4.242440e-10
1.573363520038749e-02	1.490386e-10
1.574074034368505e-02	6.795413e-10
1.574744122625994e-02	9.250323e-10
1.575457731928531e-02	8.302686e-10
1.576296705428935e-02	3.687387e-10
1.577162372599100e-02	-1.916436e-10
1.578289277894107e-02	-5.132688e-10
1.579016297169170e-02	-3.601210e-10
1.579717255556847e-02	-1.349803e-11
1.580528248529046e-02	4.116212e-10
1.581566256057310e-02	6.610325e-10
1.582467645141357e-02	5.029839e-10
1.583489348961786e-02	8.138430e-11
1.584497117967995e-02	-2.470387e-10
1.585307800556984e-02	-2.706719e-10
1.586087926068545e-02	-8.295456e-11
1.587095441422446e-02	2.648330e-10
1.588159487491096e-02	4.781999e-10
1.589045189908853e-02	4.134471e-10
1.590095548495143e-02	1.411655e-10
1.591232037259579e-02	-1.138156e-10
1.592273677616338e-02	-1.181326e-10
1.593253622077371e-02	6.982613e-11
1.594433037795633e-02	3.122621e-10
1.596003080395565e-02	3.272653e-10
1.597441321883809e-02	8.534076e-11
1.598794597681996e-02	-5.899455e-11
1.600048708718565e-02	3.340489e-11
1.601434348795356e-02	2.356227e-10
1.602859907696304e-02	2.893088e-10
1.604234407010879e-02	1.481055e-10
1.605822367572254e-02	4.184975e-12
1.607515564509747e-02	7.702263e-11
1.609351464185060e-02	2.369326e-10
1.611104675322647e-02	2.068586e-10
1.613057800322647e-02	5.866051e-11
1.614908135484229e-02	6.792995e-11
1.616861260484229e-02	1.963526e-10
1.618814385484229e-02	1.972726e-10
1.620767510484229e-02	8.680645e-11
1.622720635484229e-02	8.114142e-11
1.624673760484229e-02	1.759469e-10
1.626626885484229e-02	1.850041e-10
1.628580010484229e-02	1.038242e-10
1.630533135484229e-02	9.244922e-11
1.632486260484229e-02	1.618021e-10
1.634439385484229e-02	1.746498e-10
1.636392510484229e-02	1.155389e-10
1.638345635484229e-02	1.018758e-10
1.640298760484228e-02	1.521375e-10
1.642251885484228e-02	1.661119e-10
1.644205010484228e-02	1.234785e-10
1.646158135484228e-02	1.095729e-10
1.648111260484228e-02	1.456451e-10
1.650064385484228e-02	1.592022e-10
1.652017510484228e-02	1.287604e-10
1.653970635484228e-02	1.157516e-10
1.655923760484228e-02	1.413727e-10
1.657876885484228e-02	1.536969e-10
1.659830010484228e-02	1.321939e-10
1.661783135484228e-02	1.206403e-10
1.663736260484228e-02	1.386339e-10
1.665689385484228e-02	1.493694e-10
1.667642510484228e-02	1.343597e-10
1.669595635484228e-02	1.244597e-10
1.671548760484228e-02	1.369387e-10
1.673501885484228e-02	1.460081e-10
1.675455010484228e-02	1.356701e-10
1.677408135484228e-02	1.274099e-10
1.679361260484228e-02	1.359412e-10
1.681314385484228e-02	1.434255e-10
1.683267510484228e-02	1.364145e-10
1.685220635484228e-02	1.296651e-10
1.687173760484227e-02	1.354002e-10
1.689126885484227e-02	1.414611e-10
1.691080010484227e-02	1.367934e-10
1.693033135484227e-02	1.313721e-10
1.694986260484227e-02	1.351495e-10
1.696939385484227e-02	1.399810e-10
1.698892510484227e-02	1.369438e-10
1.700845635484227e-02	1.326523e-10
1.702798760484227e-02	1.350765e-10
1.704751885484227e-02	1.388763e-10
1.706705010484227e-02	1.369579e-10
1.708658135484227e-02	1.336036e-10
1.710611260484227e-02	1.351063e-10
1.712564385484227e-02	1.380590e-10
1.714517510484227e-02	1.368961e-10
1.716470635484227e-02	1.343041e-10
1.718423760484227e-02	1.351904e-10
1.720376885484227e-02	1.374599e-10
1.722330010484227e-02	1.367974e-10
1.724283135484227e-02	1.348153e-10
1.726236260484227e-02	1.352979e-10
1.728189385484227e-02	1.370248e-10
1.730142510484227e-02	1.366857e-10
1.732095635484227e-02	1.351847e-10
1.734048760484226e-02	1.354103e-10
1.736001885484226e-02	1.367118e-10
1.737955010484226e-02	1.365751e-10
1.739908135484226e-02	1.354492e-10
1.741861260484226e-02	1.355171e-10
1.743814385484226e-02	1.364890e-10
1.745767510484226e-02	1.364734e-10
1.747720635484226e-02	1.356364e-10
1.749673760484226e-02	1.356129e-10
1.751626885484226e-02	1.363321e-10
1.753580010484226e-02	1.363841e-10
1.755533135484226e-02	1.357675e-10
1.757486260484226e-02	1.356956e-10
1.759439385484226e-02	1.362230e-10
1.761392510484226e-02	1.363081e-10
1.763345635484226e-02	1.358581e-10
1.765298760484226e-02	1.357649e-10
1.767251885484226e-02	1.361481e-10
1.769205010484226e-02	1.362451e-10
1.771158135484226e-02	1.359197e-10
1.773111260484226e-02	1.358219e-10
1.775064385484226e-02	1.360976e-10
1.777017510484226e-02	1.361939e-10
1.778970635484226e-02	1.359609e-10
1.780923760484225e-02	1.358677e-10
1.782876885484225e-02	1.360641e-10
1.784830010484225e-02	1.361530e-10
1.786783135484225e-02	1.359879e-10
1.788736260484225e-02	1.359042e-10
1.790689385484225e-02	1.360425e-10
1.792642510484225e-02	1.361207e-10
1.794595635484225e-02	1.360051e-10
1.796548760484225e-02	1.359327e-10
1.798501885484225e-02	1.360290e-10
1.800455010484225e-02	1.360955e-10
1.802408135484225e-02	1.360156e-10
1.804361260484225e-02	1.359548e-10
1.806314385484225e-02	1.360209e-10
1.808267510484225e-02	1.360761e-10
1.810220635484225e-02	1.360217e-10
1.812173760484225e-02	1.359718e-10
1.814126885484225e-02	1.360164e-10
1.816080010484225e-02	1.360613e-10
1.818033135484225e-02	1.360249e-10
1.819986260484225e-02	1.359847e-10
1.821939385484225e-02	1.360142e-10
1.823892510484225e-02	1.360502e-10
1.825845635484225e-02	1.360263e-10
1.827798760484224e-02	1.359943e-10
1.829751885484224e-02	1.360135e-10
1.831705010484224e-02	1.360418e-10
1.833658135484224e-02	1.360266e-10
1.835611260484224e-02	1.360015e-10
1.837564385484224e-02	1.360135e-10
1.839517510484224e-02	1.360356e-10
1.841470635484224e-02	1.360263e-10
1.843423760484224e-02	1.360068e-10
1.845376885484224e-02	1.360140e-10
1.847330010484224e-02	1.360310e-10
1.849283135484224e-02	1.360256e-10
1.851236260484224e-02	1.360107e-10
1.853189385484224e-02	1.360147e-10
1.855142510484224e-02	1.360277e-10
1.857095635484224e-02	1.360249e-10
1.859048760484224e-02	1.360136e-10
1.861001885484224e-02	1.360155e-10
1.862955010484224e-02	1.360253e-10
1.864908135484224e-02	1.360241e-10
1.866861260484224e-02	1.360156e-10
1.868814385484224e-02	1.360163e-10
1.870767510484224e-02	1.360236e-10
1.872720635484224e-02	1.360234e-10
1.874673760484223e-02	1.360170e-10
1.876626885484223e-02	1.360170e-10
1.878580010484223e-02	1.360224e-10
1.880533135484223e-02	1.360227e-10
1.882486260484223e-02	1.360180e-10
1.884439385484223e-02	1.360176e-10
1.886392510484223e-02	1.360216e-10
1.888345635484223e-02	1.360222e-10
1.890298760484223e-02	1.360187e-10
1.892251885484223e-02	1.360181e-10
1.894205010484223e-02	1.360210e-10
1.896158135484223e-02	1.360217e-10
1.898111260484223e-02	1.360192e-10
1.900064385484223e-02	1.360185e-10
1.902017510484223e-02	1.360206e-10
1.903970635484223e-02	1.360213e-10
1.905923760484223e-02	1.360195e-10
1.907876885484223e-02	1.360189e-10
1.909830010484223e-02	1.360204e-10
1.911783135484223e-02	1.360210e-10
1.913736260484223e-02	1.360197e-10
1.915689385484223e-02	1.360191e-10
1.917642510484223e-02	1.360202e-10
1.919595635484223e-02	1.360208e-10
1.921548760484222e-02	1.360199e-10
1.923501885484222e-02	1.360193e-10
1.925455010484222e-02	1.360201e-10
1.927408135484222e-02	1.360206e-10
1.929361260484222e-02	1.360200e-10
1.931314385484222e-02	1.360195e-10
1.933267510484222e-02	1.360200e-10
1.935220635484222e-02	1.360204e-10
1.937173760484222e-02	1.360200e-10
1.939126885484222e-02	1.360196e-10
1.941080010484222e-02	1.360200e-10
1.943033135484222e-02	1.360203e-10
1.944986260484222e-02	1.360200e-10
1.946939385484222e-02	1.360197e-10
1.948892510484222e-02	1.360200e-10
1.950845635484222e-02	1.360202e-10
1.952798760484222e-02	1.360200e-10
1.954751885484222e-02	1.360198e-10
1.956705010484222e-02	1.360200e-10
1.958658135484222e-02	1.360202e-10
1.960611260484222e-02	1.360200e-10
1.962564385484222e-02	1.360199e-10
1.964517510484222e-02	1.360200e-10
1.966470635484222e-02	1.360201e-10
1.968423760484221e-02	1.360200e-10
1.970376885484221e-02	1.360199e-10
1.972330010484221e-02	1.360200e-10
1.974283135484221e-02	1.360201e-10
1.976236260484221e-02	1.360200e-10
1.978189385484221e-02	1.360199e-10
1.980142510484221e-02	1.360200e-10
1.982095635484221e-02	1.360201e-10
1.984048760484221e-02	1.360200e-10
1.986001885484221e-02	1.360199e-10
1.987955010484221e-02	1.360200e-10
1.989908135484221e-02	1.360200e-10
1.991861260484221e-02	1.360200e-10
1.993814385484221e-02	1.360200e-10
1.995767510484221e-02	1.360200e-10
1.997720635484221e-02	1.360200e-10
1.999673760484221e-02	1.360200e-10
2.000000000000000e-02	1.360200e-10
