x-axis,1,2
second,Volt,Volt
-109.0000E-06,-976.3101116E-03,-1.0796841234E+00
-108.9000E-06,-1.0452261195E+00,-1.2404881418E+00
-108.8000E-06,-884.4221011E-03,-1.2060301378E+00
-108.7000E-06,-964.8241103E-03,-1.0911701247E+00
-108.6000E-06,-884.4221011E-03,-1.1945441365E+00
-108.5000E-06,-861.4500985E-03,-1.0452261195E+00
-108.4000E-06,-884.4221011E-03,-1.0107681155E+00
-108.3000E-06,-861.4500985E-03,-976.3101116E-03
-108.2000E-06,-735.1040840E-03,-918.8801050E-03
-108.1000E-06,-804.0200919E-03,-884.4221011E-03
-108.0000E-06,-677.6740774E-03,-976.3101116E-03
-107.9000E-06,-654.7020748E-03,-872.9360998E-03
-107.8000E-06,-620.2440709E-03,-804.0200919E-03
-107.7000E-06,-666.1880761E-03,-884.4221011E-03
-107.6000E-06,-585.7860669E-03,-872.9360998E-03
-107.5000E-06,-562.8140643E-03,-723.6180827E-03
-107.4000E-06,-643.2160735E-03,-723.6180827E-03
-107.3000E-06,-551.3280630E-03,-689.1600788E-03
-107.2000E-06,-493.8980565E-03,-643.2160735E-03
-107.1000E-06,-402.0100459E-03,-643.2160735E-03
-107.0000E-06,-367.5520420E-03,-562.8140643E-03
-106.9000E-06,-413.4960473E-03,-562.8140643E-03
-106.8000E-06,-367.5520420E-03,-528.3560604E-03
-106.7000E-06,-321.6080368E-03,-482.4120551E-03
-106.6000E-06,-241.2060276E-03,-436.4680499E-03
-106.5000E-06,-333.0940381E-03,-482.4120551E-03
-106.4000E-06,-298.6360341E-03,-424.9820486E-03
-106.3000E-06,-241.2060276E-03,-459.4400525E-03
-106.2000E-06,-356.0660407E-03,-321.6080368E-03
-106.1000E-06,-229.7200263E-03,-356.0660407E-03
-106.0000E-06,-80.4020092E-03,-160.8040184E-03
-105.9000E-06,-68.9160079E-03,-241.2060276E-03
-105.8000E-06,-34.4580040E-03,-183.7760210E-03
-105.7000E-06,-22.9720026E-03,-241.2060276E-03
-105.6000E-06,-114.8600131E-03,-183.7760210E-03
-105.5000E-06,-22.9720026E-03,-80.4020092E-03
-105.4000E-06,+0.0E+00,-34.4580039E-03
-105.3000E-06,+0.0E+00,+0.0E+00
-105.2000E-06,+126.3460144E-03,+45.9440053E-03
-105.1000E-06,+160.8040184E-03,-57.4300065E-03
-105.0000E-06,+183.7760210E-03,-34.4580040E-03
-104.9000E-06,+264.1780302E-03,-57.4300066E-03
-104.8000E-06,+298.6360341E-03,+80.4020092E-03
-104.7000E-06,+275.6640315E-03,+126.3460144E-03
-104.6000E-06,+321.6080367E-03,+160.8040184E-03
-104.5000E-06,+241.2060276E-03,+68.9160079E-03
-104.4000E-06,+252.6920289E-03,+160.8040184E-03
-104.3000E-06,+344.5800394E-03,+298.6360341E-03
-104.2000E-06,+424.9820486E-03,+183.7760210E-03
-104.1000E-06,+402.0100459E-03,+390.5240446E-03
-104.0000E-06,+447.9540512E-03,+275.6640315E-03
-103.9000E-06,+482.4120551E-03,+402.0100459E-03
-103.8000E-06,+528.3560604E-03,+367.5520420E-03
-103.7000E-06,+482.4120551E-03,+470.9260538E-03
-103.6000E-06,+562.8140643E-03,+505.3840578E-03
-103.5000E-06,+597.2720682E-03,+539.8420617E-03
-103.4000E-06,+712.1320814E-03,+562.8140643E-03
-103.3000E-06,+643.2160735E-03,+562.8140643E-03
-103.2000E-06,+804.0200919E-03,+723.6180827E-03
-103.1000E-06,+723.6180827E-03,+562.8140643E-03
-103.0000E-06,+666.1880762E-03,+712.1320814E-03
-102.9000E-06,+804.0200919E-03,+643.2160735E-03
-102.8000E-06,+804.0200919E-03,+723.6180827E-03
-102.7000E-06,+804.0200919E-03,+654.7020748E-03
-102.6000E-06,+895.9081024E-03,+769.5620879E-03
-102.5000E-06,+884.4221011E-03,+804.0200919E-03
-102.4000E-06,+884.4221011E-03,+930.3661063E-03
-102.3000E-06,+826.9920945E-03,+872.9360998E-03
-102.2000E-06,+941.8521077E-03,+907.3941037E-03
-102.1000E-06,+1.0222541168E+00,+1.1026561260E+00
-102.0000E-06,+1.0222541169E+00,+872.9360998E-03
-101.9000E-06,+1.0107681155E+00,+1.0107681155E+00
-101.8000E-06,+1.2060301378E+00,+1.0452261195E+00
-101.7000E-06,+1.0452261195E+00,+999.2821142E-03
-101.6000E-06,+1.1256281286E+00,+1.0337401181E+00
-101.5000E-06,+1.2060301378E+00,+1.0452261195E+00
