x-axis,1
second,Volt
-102.7500E-06,+1.6582914395E+00
-102.5000E-06,+1.5577889280E+00
-102.2500E-06,+1.6783919418E+00
-102.0000E-06,+1.5376884258E+00
-101.7500E-06,+1.5477386768E+00
-101.5000E-06,+1.4472361654E+00
-101.2500E-06,+1.6884421930E+00
-101.0000E-06,+1.5979899326E+00
-100.7500E-06,+1.4773869189E+00
-100.5000E-06,+1.5276381746E+00
-100.2500E-06,+1.6180904349E+00
-100.0000E-06,+1.5477386769E+00
-99.7500E-06,+1.5778894303E+00
-99.5000E-06,+1.4773869188E+00
-99.2500E-06,+1.5376884257E+00
-99.0000E-06,+1.6783919418E+00
-98.7500E-06,+1.5577889281E+00
-98.5000E-06,+1.5778894304E+00
-98.2500E-06,+1.4572864165E+00
-98.0000E-06,+1.5979899326E+00
-97.7500E-06,+1.6582914395E+00
-97.5000E-06,+1.5577889280E+00
-97.2500E-06,+1.5979899327E+00
-97.0000E-06,+1.6683416906E+00
-96.7500E-06,+1.5276381746E+00
-96.5000E-06,+1.5376884257E+00
-96.2500E-06,+1.6783919418E+00
-96.0000E-06,+1.5577889281E+00
-95.7500E-06,+1.6381909373E+00
-95.5000E-06,+1.4974874212E+00
-95.2500E-06,+1.5376884257E+00
-95.0000E-06,+1.6582914395E+00
-94.7500E-06,+1.6281406860E+00
-94.5000E-06,+1.5276381746E+00
-94.2500E-06,+1.5175879235E+00
-94.0000E-06,+1.5979899326E+00
-93.7500E-06,+1.5778894303E+00
-93.5000E-06,+1.5577889280E+00
-93.2500E-06,+1.6180904349E+00
-93.0000E-06,+1.5376884258E+00
-92.7500E-06,+1.6080401838E+00
-92.5000E-06,+1.6884421930E+00
-92.2500E-06,+1.5979899327E+00
-92.0000E-06,+1.6080401838E+00
-91.7500E-06,+1.5577889281E+00
-91.5000E-06,+1.6080401838E+00
-91.2500E-06,+1.5376884257E+00
-91.0000E-06,+1.5879396814E+00
-90.7500E-06,+1.6080401838E+00
-90.5000E-06,+1.5778894304E+00
-90.2500E-06,+1.6783919418E+00
-90.0000E-06,+1.5376884258E+00
-89.7500E-06,+1.5276381746E+00
-89.5000E-06,+1.5778894304E+00
-89.2500E-06,+1.6783919418E+00
-89.0000E-06,+1.5979899326E+00
-88.7500E-06,+1.6381909373E+00
-88.5000E-06,+1.5778894304E+00
-88.2500E-06,+1.4572864165E+00
-88.0000E-06,+1.5376884258E+00
-87.7500E-06,+1.5577889281E+00
-87.5000E-06,+1.5577889280E+00
-87.2500E-06,+1.6783919418E+00
-87.0000E-06,+1.5376884258E+00
-86.7500E-06,+1.4673366677E+00
-86.5000E-06,+1.6080401838E+00
-86.2500E-06,+1.5477386768E+00
-86.0000E-06,+1.5376884258E+00
-85.7500E-06,+1.6080401838E+00
-85.5000E-06,+1.4974874212E+00
-85.2500E-06,+1.5477386768E+00
-85.0000E-06,+1.6080401838E+00
-84.7500E-06,+1.5778894303E+00
-84.5000E-06,+1.5276381746E+00
-84.2500E-06,+1.5376884257E+00
-84.0000E-06,+1.5477386769E+00
-83.7500E-06,+1.5879396815E+00
-83.5000E-06,+1.6582914396E+00
-83.2500E-06,+1.5376884257E+00
-83.0000E-06,+1.6180904350E+00
-82.7500E-06,+1.6080401838E+00
-82.5000E-06,+1.4773869188E+00
-82.2500E-06,+1.6683416907E+00
-82.0000E-06,+1.5979899326E+00
-81.7500E-06,+1.6582914395E+00
-81.5000E-06,+1.6080401838E+00
-81.2500E-06,+1.5477386768E+00
-81.0000E-06,+1.5979899326E+00
-80.7500E-06,+1.6080401838E+00
-80.5000E-06,+1.5577889280E+00
-80.2500E-06,+1.4572864165E+00
-80.0000E-06,+1.6683416906E+00
-79.7500E-06,+1.5075376724E+00
-79.5000E-06,+1.5778894304E+00
-79.2500E-06,+1.5276381746E+00
-79.0000E-06,+1.5376884258E+00
-78.7500E-06,+1.6783919417E+00
-78.5000E-06,+1.5577889280E+00
-78.2500E-06,+1.6080401838E+00
-78.0000E-06,+1.5276381746E+00
-77.7500E-06,+1.5577889281E+00
-77.5000E-06,+1.5678391791E+00
-77.2500E-06,+1.6080401838E+00
-77.0000E-06,+1.4773869189E+00
-76.7500E-06,+1.4773869189E+00
-76.5000E-06,+1.5276381746E+00
-76.2500E-06,+1.6080401838E+00
-76.0000E-06,+1.5276381746E+00
-75.7500E-06,+1.6080401838E+00
-75.5000E-06,+1.5477386769E+00
-75.2500E-06,+1.5979899327E+00
-75.0000E-06,+1.5175879234E+00
